codigo;descricao;unidade_medida;custo;descricao_nbr;codigo_nbr
1619;"CONTATOR TRIPOLAR, CORRENTE DE 25 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"181,23";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1630;"CONTATOR TRIPOLAR, CORRENTE DE 250 A, TENSAO NOMINAL DE *500* V, PARA ACIONAMENTO DE CAPACITORES";UN;"3990,22";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1616;"CONTATOR TRIPOLAR, CORRENTE DE 300 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"6137,03";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1614;"CONTATOR TRIPOLAR, CORRENTE DE 32 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"280,48";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1617;"CONTATOR TRIPOLAR, CORRENTE DE 400 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"7326,28";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1621;"CONTATOR TRIPOLAR, CORRENTE DE 45 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"501,64";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1624;"CONTATOR TRIPOLAR, CORRENTE DE 630 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"18008,36";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1615;"CONTATOR TRIPOLAR, CORRENTE DE 75 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"942,00";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1612;"CONTATOR TRIPOLAR, CORRENTE DE 9 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"124,07";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
1618;"CONTATOR TRIPOLAR, CORRENTE DE 95 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3";UN;"1294,44";"Propriedades de correntes eletricas
Contatores elétricos
";"0P 70 20 07 00 00 00
2C 82 48 00 00 00 00
"
34500;COORDENADOR / GERENTE DE OBRA;H     ;"166,70";"Coordenador
";"2N 08 08 32 00 00 00
"
40934;COORDENADOR / GERENTE DE OBRA (MENSALISTA);MES   ;"29268,50";"Coordenador
";"2N 08 08 32 00 00 00
"
11280;"CORTADEIRA DE PISO DE CONCRETO E ASFALTO, PARA DISCO PADRAO DE DIAMETRO 350 MM (14"") OU 450 MM (18"") , MOTOR A GASOLINA, POTENCIA 13 HP, SEM DISCO";UN;"12226,63";"Cortadoras de asfalto e concreto
";"2Q 62 34 18 00 00 00
"
40519;"CORTADEIRA HIDRAULICA DE VERGALHAO, PARA ACO DE DIAMETRO ATE 50 MM, MOTOR ELETRICO TRIFASICO, POTENCIA DE 5,5 HP A 7,5 HP";UN;"100792,18";"Cortadora de ferro
";"2Q 42 06 02 18 00 00
"
39869;"COTOVELO BRONZE/LATAO (REF 707-3) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 15MM X 1/2""";UN;"13,26";"Bronzes
Latões
Diâmetro externo
Cotovelos
";"0M 20 20 05 03 00 00
0M 20 20 05 01 00 00
0P 50 40 07 00 00 00
2C 14 70 00 00 00 00
"
39870;"COTOVELO BRONZE/LATAO (REF 707-3) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22MM X 1/2""";UN;"20,29";"Bronzes
Latões
Diâmetro externo
Cotovelos
";"0M 20 20 05 03 00 00
0M 20 20 05 01 00 00
0P 50 40 07 00 00 00
2C 14 70 00 00 00 00
"
39871;"COTOVELO BRONZE/LATAO (REF 707-3) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22MM X 3/4""";UN;"22,74";"Bronzes
Latões
Diâmetro externo
Cotovelos
";"0M 20 20 05 03 00 00
0M 20 20 05 01 00 00
0P 50 40 07 00 00 00
2C 14 70 00 00 00 00
"
12722;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 104 MM";UN;"761,05";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
12714;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 15 MM";UN;"4,97";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
12715;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 22 MM";UN;"11,21";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
12716;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 28 MM";UN;"19,26";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
12717;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 35 MM";UN;"37,86";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
12718;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 42 MM";UN;"58,10";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
12719;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 54 MM";UN;"92,24";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
12720;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 66 MM";UN;"321,18";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
12721;"COTOVELO DE COBRE 90 GRAUS (REF 607) SEM ANEL DE SOLDA, BOLSA X BOLSA, 79 MM";UN;"307,99";"Cobre
Diâmetro externo
Cotovelo 90°
";"0M 10 10 35 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3468;"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1""";UN;"44,50";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
Cotovelo de redução de tubo
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
2C 14 70 10 00 00 00
"
3465;"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4""";UN;"44,49";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
Cotovelo de redução de tubo
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
2C 14 70 10 00 00 00
"
12403;"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1""";UN;"31,71";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
Cotovelo de redução de tubo
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
2C 14 70 10 00 00 00
"
3463;"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""";UN;"18,52";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
Cotovelo de redução de tubo
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
2C 14 70 10 00 00 00
"
3464;"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""";UN;"18,52";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
Cotovelo de redução de tubo
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
2C 14 70 10 00 00 00
"
3466;"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2""";UN;"112,99";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
Cotovelo de redução de tubo
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
2C 14 70 10 00 00 00
"
3467;"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2""";UN;"63,81";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
Cotovelo de redução de tubo
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
2C 14 70 10 00 00 00
"
3462;"COTOVELO DE REDUCAO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""";UN;"12,22";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
Cotovelo de redução de tubo
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
2C 14 70 10 00 00 00
"
3446;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""";UN;"37,62";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
3445;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""";UN;"30,71";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
3441;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""";UN;"8,67";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
3444;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""";UN;"18,90";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
12402;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""";UN;"105,74";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
3447;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""";UN;"54,71";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
3442;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""";UN;"12,96";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
3448;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""";UN;"154,60";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
3449;"COTOVELO 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""";UN;"270,89";"Ferro
Zinco
Diâmetro externo
Cotovelo 45°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
37438;"COTOVELO 45 GRAUS, PEAD PE 100, DE 125 MM, PARA ELETROFUSAO";UN;"250,54";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 45°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
37439;"COTOVELO 45 GRAUS, PEAD PE 100, DE 200 MM, PARA ELETROFUSAO";UN;"1638,04";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 45°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
37435;"COTOVELO 45 GRAUS, PEAD PE 100, DE 32 MM, PARA ELETROFUSAO";UN;"29,44";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 45°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
37436;"COTOVELO 45 GRAUS, PEAD PE 100, DE 40 MM, PARA ELETROFUSAO";UN;"34,75";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 45°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
37437;"COTOVELO 45 GRAUS, PEAD PE 100, DE 63 MM, PARA ELETROFUSAO";UN;"50,26";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 45°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 02 00 00 00
"
3473;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2""";UN;"42,53";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3474;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4""";UN;"35,06";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3450;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2""";UN;"10,16";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3443;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1""";UN;"21,81";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3453;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2""";UN;"124,15";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3452;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2""";UN;"61,28";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3451;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4""";UN;"12,15";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3454;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3""";UN;"188,83";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3458;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""";UN;"34,09";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3457;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""";UN;"25,59";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3455;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""";UN;"7,27";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3472;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""";UN;"16,33";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3470;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""";UN;"95,20";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3471;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""";UN;"52,31";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3456;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""";UN;"10,88";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3459;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""";UN;"134,28";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3469;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""";UN;"255,36";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3460;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 5""";UN;"372,61";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
3461;"COTOVELO 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6""";UN;"952,38";"Ferro
Zinco
Diâmetro externo
Cotovelo 90°
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37433;"COTOVELO 90 GRAUS, PEAD PE 100, DE 125 MM, PARA ELETROFUSAO";UN;"250,54";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37430;"COTOVELO 90 GRAUS, PEAD PE 100, DE 20 MM, PARA ELETROFUSAO";UN;"31,40";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37434;"COTOVELO 90 GRAUS, PEAD PE 100, DE 200 MM, PARA ELETROFUSAO";UN;"2336,06";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37431;"COTOVELO 90 GRAUS, PEAD PE 100, DE 32 MM, PARA ELETROFUSAO";UN;"42,59";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37432;"COTOVELO 90 GRAUS, PEAD PE 100, DE 63 MM, PARA ELETROFUSAO";UN;"78,56";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37413;"COTOVELO/JOELHO COM ADAPTADOR, 90 GRAUS, EM POLIPROPILENO, PN 16, PARA TUBOS PEAD, 20 MM X 1/2"" - LIGACAO PREDIAL DE AGUA";UN;"4,20";"PoIipropiIeno copolimero random (PP-R)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 13 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37414;"COTOVELO/JOELHO COM ADAPTADOR, 90 GRAUS, EM POLIPROPILENO, PN 16, PARA TUBOS PEAD, 20 MM X 3/4"" - LIGACAO PREDIAL DE AGUA";UN;"4,77";"PoIipropiIeno copolimero random (PP-R)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 13 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37415;"COTOVELO/JOELHO COM ADAPTADOR, 90 GRAUS, EM POLIPROPILENO, PN 16, PARA TUBOS PEAD, 32 MM X 1"" - LIGACAO PREDIAL DE AGUA";UN;"8,67";"PoIipropiIeno copolimero random (PP-R)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 13 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37416;"COTOVELO/JOELHO 90 GRAUS, EM POLIPROPILENO, PN 16, PARA TUBOS PEAD, 20 X 20 MM - LIGACAO PREDIAL DE AGUA";UN;"3,93";"PoIipropiIeno copolimero random (PP-R)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 13 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
37417;"COTOVELO/JOELHO 90 GRAUS, EM POLIPROPILENO, PN 16, PARA TUBOS PEAD, 32 X 32 MM - LIGACAO PREDIAL DE AGUA";UN;"5,65";"PoIipropiIeno copolimero random (PP-R)
Diâmetro externo
Cotovelo 90°
";"0M 20 60 07 13 00 00
0P 50 40 07 00 00 00
2C 14 70 06 00 00 00
"
39640;"CUMEEIRA ARTICULADA (ABA INFERIOR) PARA TELHA ONDULADA DE FIBROCIMENTO E = 4 MM, ABA *330* MM, COMPRIMENTO 500 MM (SEM AMIANTO)";UN;"13,41";"Equipamentos e acessórios para telhados
";"2C 06 06 14 00 00 00
"
7216;"CUMEEIRA NORMAL PARA TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, E = 6 MM, DE 1050 X 935 MM (SEM AMIANTO)";UN;"72,04";"Equipamentos e acessórios para telhados
";"2C 06 06 14 00 00 00
"
20235;"CUMEEIRA NORMAL PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, ABA 300 MM, COMPRIMENTO 1100 MM (SEM AMIANTO)";UN;"57,92";"Equipamentos e acessórios para telhados
";"2C 06 06 14 00 00 00
"
7181;"CUMEEIRA PARA TELHA CERAMICA, COMPRIMENTO DE *41* CM, RENDIMENTO DE *3* TELHAS/M";UN;"6,55";"Equipamentos e acessórios para telhados
";"2C 06 06 14 00 00 00
"
40742;"CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M";UN;"9,72";"Equipamentos e acessórios para telhados
";"2C 06 06 14 00 00 00
"
7214;"CUMEEIRA SHED PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, ABA 280 MM, COMPRIMENTO 1100 MM (SEM AMIANTO)";UN;"70,35";"Equipamentos e acessórios para telhados
";"2C 06 06 14 00 00 00
"
7219;"CUMEEIRA UNIVERSAL PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, ABA 210 MM, COMPRIMENTO 1100 MM (SEM AMIANTO)";UN;"62,40";"Equipamentos e acessórios para telhados
";"2C 06 06 14 00 00 00
"
37971;"CURVA CPVC, 90 GRAUS, SOLDAVEL, 15 MM, PARA AGUA QUENTE";UN;"5,08";"PoIicloreto de vinila clorado (CPVC)
Conexões
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 07 18 00 00
0P 70 02 05 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
37972;"CURVA CPVC, 90 GRAUS, SOLDAVEL, 22 MM, PARA AGUA QUENTE";UN;"7,20";"PoIicloreto de vinila clorado (CPVC)
Conexões
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 07 18 00 00
0P 70 02 05 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
37973;"CURVA CPVC, 90 GRAUS, SOLDAVEL, 28 MM, PARA AGUA QUENTE";UN;"13,53";"PoIicloreto de vinila clorado (CPVC)
Conexões
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 07 18 00 00
0P 70 02 05 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
1926;"CURVA DE PVC 45 GRAUS, SOLDAVEL, 20 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"2,53";"Cloreto de polivinil (PVC)
Conexões
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 07 16 00 00
0P 70 02 05 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
1927;"CURVA DE PVC 45 GRAUS, SOLDAVEL, 25 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"2,83";"Cloreto de polivinil (PVC)
Conexões
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 07 16 00 00
0P 70 02 05 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
1923;"CURVA DE PVC 45 GRAUS, SOLDAVEL, 32 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"5,16";"Cloreto de polivinil (PVC)
Conexões
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 07 16 00 00
0P 70 02 05 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
